konveksi,kodebarang,namabarang,deskripsi,hargamodal,dailyprice,linkproduk,anamapesaing,alinkpesaing,bnamapesaing,blinkpesaing
EMINA,D8159,Emina BS LoosePowder55gr ,D8159-Emina-BS-LoosePowder55gr,15690,16800,https://shopee.co.id/DOMMO-D8159-Emina-Bright-Stuff-Series-Sheet-Mask-Face-Serum-Face-Wash-Acne-Powder-Tone-Up-i.135900627.14340055379?sp_atk=48e33bb6-9f9f-48fa-a5b0-303747864a7d&xptdk=48e33bb6-9f9f-48fa-a5b0-303747864a7d,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Bright-Stuff-Series-Sheet-Mask-Face-Serum-Face-Wash-Acne-Powder-Tone-Up--i.402110126.13415511832?sp_atk=166be3dc-f655-45f3-ae94-e41f9eaeb334,TNT,https://shopee.co.id/Emina-Bright-Stuff-SERIES-Bright-Stuff-Acne-Series-TnT-Beauty-Shop-i.744873.5109932040?sp_atk=43822696-4f14-48f3-8a54-7fd40e9f1af8
EMINA,D8159,Emina BS MicellarWater100ml ,D8159-Emina-BS-MicellarWater100ml,23161,26000,https://shopee.co.id/DOMMO-D8159-Emina-Bright-Stuff-Series-Sheet-Mask-Face-Serum-Face-Wash-Acne-Powder-Tone-Up-i.135900627.14340055379?sp_atk=48e33bb6-9f9f-48fa-a5b0-303747864a7d&xptdk=48e33bb6-9f9f-48fa-a5b0-303747864a7d,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Bright-Stuff-Series-Sheet-Mask-Face-Serum-Face-Wash-Acne-Powder-Tone-Up--i.402110126.13415511832?sp_atk=166be3dc-f655-45f3-ae94-e41f9eaeb334,TNT,https://shopee.co.id/Emina-Bright-Stuff-SERIES-Bright-Stuff-Acne-Series-TnT-Beauty-Shop-i.744873.5109932040?sp_atk=43822696-4f14-48f3-8a54-7fd40e9f1af8
EMINA,D8159,Emina BS MicellarWater50ml ,D8159-Emina-BS-MicellarWater50ml,11954,13800,https://shopee.co.id/DOMMO-D8159-Emina-Bright-Stuff-Series-Sheet-Mask-Face-Serum-Face-Wash-Acne-Powder-Tone-Up-i.135900627.14340055379?sp_atk=48e33bb6-9f9f-48fa-a5b0-303747864a7d&xptdk=48e33bb6-9f9f-48fa-a5b0-303747864a7d,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Bright-Stuff-Series-Sheet-Mask-Face-Serum-Face-Wash-Acne-Powder-Tone-Up--i.402110126.13415511832?sp_atk=166be3dc-f655-45f3-ae94-e41f9eaeb334,TNT,https://shopee.co.id/Emina-Bright-Stuff-SERIES-Bright-Stuff-Acne-Series-TnT-Beauty-Shop-i.744873.5109932040?sp_atk=43822696-4f14-48f3-8a54-7fd40e9f1af8
EMINA,D8159,Emina BS SheetMask ,D8159-Emina-BS-SheetMask,10345,11500,https://shopee.co.id/DOMMO-D8159-Emina-Bright-Stuff-Series-Sheet-Mask-Face-Serum-Face-Wash-Acne-Powder-Tone-Up-i.135900627.14340055379?sp_atk=48e33bb6-9f9f-48fa-a5b0-303747864a7d&xptdk=48e33bb6-9f9f-48fa-a5b0-303747864a7d,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Bright-Stuff-Series-Sheet-Mask-Face-Serum-Face-Wash-Acne-Powder-Tone-Up--i.402110126.13415511832?sp_atk=166be3dc-f655-45f3-ae94-e41f9eaeb334,TNT,https://shopee.co.id/Emina-Bright-Stuff-SERIES-Bright-Stuff-Acne-Series-TnT-Beauty-Shop-i.744873.5109932040?sp_atk=43822696-4f14-48f3-8a54-7fd40e9f1af8
EMINA,D8159,Emina BS ToneUpCream20ml ,D8159-Emina-BS-ToneUpCream20ml,15316,18499,https://shopee.co.id/DOMMO-D8159-Emina-Bright-Stuff-Series-Sheet-Mask-Face-Serum-Face-Wash-Acne-Powder-Tone-Up-i.135900627.14340055379?sp_atk=48e33bb6-9f9f-48fa-a5b0-303747864a7d&xptdk=48e33bb6-9f9f-48fa-a5b0-303747864a7d,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Bright-Stuff-Series-Sheet-Mask-Face-Serum-Face-Wash-Acne-Powder-Tone-Up--i.402110126.13415511832?sp_atk=166be3dc-f655-45f3-ae94-e41f9eaeb334,TNT,https://shopee.co.id/Emina-Bright-Stuff-SERIES-Bright-Stuff-Acne-Series-TnT-Beauty-Shop-i.744873.5109932040?sp_atk=43822696-4f14-48f3-8a54-7fd40e9f1af8
EMINA,D8160,Emina GST 01AutumnBell ,D8160-Emina-GST-01AutumnBell,31035,34900,https://shopee.co.id/DOMMO-D8160-Emina-Glossy-Stain-3g-Emina-Lip-Tint-Gloss-3g-i.135900627.15340060983?sp_atk=85dd76b2-5a9f-4871-b309-0a09ace7d106&xptdk=85dd76b2-5a9f-4871-b309-0a09ace7d106,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Glossy-Stain-3g-Emina-Lip-Tint-Gloss-3g--i.402110126.13940845049?sp_atk=8d7c2a66-22d7-4439-bec8-e972eb35b5ca&xptdk=8d7c2a66-22d7-4439-bec8-e972eb35b5ca,TNT,https://shopee.co.id/Emina-Glossy-Stain-3gr-Lip-Tint-Gloss-Creamy-Tint-Creamatte-Magic-Potion-Squeeze-Me-Up-Lip-Cream-Lip-Gloss-Watercolor-Lip-Serum-tntbeautyshop-TnT-Beauty-Shop-i.744873.3225741670?sp_atk=55bc20dd-6e20-45d6-b1b8-2e894f30c9f0&xptdk=55bc20dd-6e20-45d6-b1b8-2e894f30c9f0
EMINA,D8160,Emina GST 02AppleShower ,D8160-Emina-GST-02AppleShower,31035,34900,https://shopee.co.id/DOMMO-D8160-Emina-Glossy-Stain-3g-Emina-Lip-Tint-Gloss-3g-i.135900627.15340060983?sp_atk=85dd76b2-5a9f-4871-b309-0a09ace7d106&xptdk=85dd76b2-5a9f-4871-b309-0a09ace7d106,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Glossy-Stain-3g-Emina-Lip-Tint-Gloss-3g--i.402110126.13940845049?sp_atk=8d7c2a66-22d7-4439-bec8-e972eb35b5ca&xptdk=8d7c2a66-22d7-4439-bec8-e972eb35b5ca,TNT,https://shopee.co.id/Emina-Glossy-Stain-3gr-Lip-Tint-Gloss-Creamy-Tint-Creamatte-Magic-Potion-Squeeze-Me-Up-Lip-Cream-Lip-Gloss-Watercolor-Lip-Serum-tntbeautyshop-TnT-Beauty-Shop-i.744873.3225741670?sp_atk=55bc20dd-6e20-45d6-b1b8-2e894f30c9f0&xptdk=55bc20dd-6e20-45d6-b1b8-2e894f30c9f0
EMINA,D8160,Emina GST 03CandyRain ,D8160-Emina-GST-03CandyRain,31035,34900,https://shopee.co.id/DOMMO-D8160-Emina-Glossy-Stain-3g-Emina-Lip-Tint-Gloss-3g-i.135900627.15340060983?sp_atk=85dd76b2-5a9f-4871-b309-0a09ace7d106&xptdk=85dd76b2-5a9f-4871-b309-0a09ace7d106,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Glossy-Stain-3g-Emina-Lip-Tint-Gloss-3g--i.402110126.13940845049?sp_atk=8d7c2a66-22d7-4439-bec8-e972eb35b5ca&xptdk=8d7c2a66-22d7-4439-bec8-e972eb35b5ca,TNT,https://shopee.co.id/Emina-Glossy-Stain-3gr-Lip-Tint-Gloss-Creamy-Tint-Creamatte-Magic-Potion-Squeeze-Me-Up-Lip-Cream-Lip-Gloss-Watercolor-Lip-Serum-tntbeautyshop-TnT-Beauty-Shop-i.744873.3225741670?sp_atk=55bc20dd-6e20-45d6-b1b8-2e894f30c9f0&xptdk=55bc20dd-6e20-45d6-b1b8-2e894f30c9f0
EMINA,D8160,Emina GST 04PeachSpringkle ,D8160-Emina-GST-04PeachSpringkle,31035,34900,https://shopee.co.id/DOMMO-D8160-Emina-Glossy-Stain-3g-Emina-Lip-Tint-Gloss-3g-i.135900627.15340060983?sp_atk=85dd76b2-5a9f-4871-b309-0a09ace7d106&xptdk=85dd76b2-5a9f-4871-b309-0a09ace7d106,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Glossy-Stain-3g-Emina-Lip-Tint-Gloss-3g--i.402110126.13940845049?sp_atk=8d7c2a66-22d7-4439-bec8-e972eb35b5ca&xptdk=8d7c2a66-22d7-4439-bec8-e972eb35b5ca,TNT,https://shopee.co.id/Emina-Glossy-Stain-3gr-Lip-Tint-Gloss-Creamy-Tint-Creamatte-Magic-Potion-Squeeze-Me-Up-Lip-Cream-Lip-Gloss-Watercolor-Lip-Serum-tntbeautyshop-TnT-Beauty-Shop-i.744873.3225741670?sp_atk=55bc20dd-6e20-45d6-b1b8-2e894f30c9f0&xptdk=55bc20dd-6e20-45d6-b1b8-2e894f30c9f0
EMINA,D8160,Emina GST 05SpringDazzle ,D8160-Emina-GST-05SpringDazzle,31035,34900,https://shopee.co.id/DOMMO-D8160-Emina-Glossy-Stain-3g-Emina-Lip-Tint-Gloss-3g-i.135900627.15340060983?sp_atk=85dd76b2-5a9f-4871-b309-0a09ace7d106&xptdk=85dd76b2-5a9f-4871-b309-0a09ace7d106,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Glossy-Stain-3g-Emina-Lip-Tint-Gloss-3g--i.402110126.13940845049?sp_atk=8d7c2a66-22d7-4439-bec8-e972eb35b5ca&xptdk=8d7c2a66-22d7-4439-bec8-e972eb35b5ca,TNT,https://shopee.co.id/Emina-Glossy-Stain-3gr-Lip-Tint-Gloss-Creamy-Tint-Creamatte-Magic-Potion-Squeeze-Me-Up-Lip-Cream-Lip-Gloss-Watercolor-Lip-Serum-tntbeautyshop-TnT-Beauty-Shop-i.744873.3225741670?sp_atk=55bc20dd-6e20-45d6-b1b8-2e894f30c9f0&xptdk=55bc20dd-6e20-45d6-b1b8-2e894f30c9f0
EMINA,D8161,Emina SunBattle SPF30 ,D8161-Emina-SunBattle-SPF30,21135,22499,https://shopee.co.id/DOMMO-D8161-Emina-Sun-Battle-SPF-30-PA-60ml-Sun-Battle-SPF45-PA-30ml-i.135900627.12570944575?sp_atk=af5f264d-c7a5-4d15-92b8-584ea4d70629&xptdk=af5f264d-c7a5-4d15-92b8-584ea4d70629,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Sun-Battle-SPF-30-PA-60ml-Sun-Battle-SPF45-PA-30ml-i.402110126.12115520211?sp_atk=238a9412-a657-4ec4-8d01-779e02a46539&xptdk=238a9412-a657-4ec4-8d01-779e02a46539,TNT,https://shopee.co.id/Emina-Sun-Protection-SPF-30-PA-60mL-Emina-Sun-Battle-SPF-45-PA-30-ml-Sunscreen-UV-tntbeautyshop-TnT-Beauty-Shop-i.744873.600387922?sp_atk=e706c51f-2626-4e32-ad4a-ee15d66fcc84&xptdk=e706c51f-2626-4e32-ad4a-ee15d66fcc84
EMINA,D8161,Emina SunBattle SPF45 ,D8161-Emina-SunBattle-SPF45,32414,38000,https://shopee.co.id/DOMMO-D8161-Emina-Sun-Battle-SPF-30-PA-60ml-Sun-Battle-SPF45-PA-30ml-i.135900627.12570944575?sp_atk=af5f264d-c7a5-4d15-92b8-584ea4d70629&xptdk=af5f264d-c7a5-4d15-92b8-584ea4d70629,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-Emina-Sun-Battle-SPF-30-PA-60ml-Sun-Battle-SPF45-PA-30ml-i.402110126.12115520211?sp_atk=238a9412-a657-4ec4-8d01-779e02a46539&xptdk=238a9412-a657-4ec4-8d01-779e02a46539,TNT,https://shopee.co.id/Emina-Sun-Protection-SPF-30-PA-60mL-Emina-Sun-Battle-SPF-45-PA-30-ml-Sunscreen-UV-tntbeautyshop-TnT-Beauty-Shop-i.744873.600387922?sp_atk=e706c51f-2626-4e32-ad4a-ee15d66fcc84&xptdk=e706c51f-2626-4e32-ad4a-ee15d66fcc84
EMINA,D8190,Emina MagicPotion 01Scarlet ,D8190-Emina-MagicPotion-01Scarlet,33968,36999,https://shopee.co.id/DOMMO-D8190-Emina-Magic-Potion-5.5-ml-Lip-Tint-i.135900627.16017420567?sp_atk=06d79e90-a77d-47cc-a29f-a762759a7ae8&xptdk=06d79e90-a77d-47cc-a29f-a762759a7ae8,PAMELO,,TNT,https://shopee.co.id/-NEW-SHADE-Emina-Magic-Potion-Lip-Tint-Liptint-i.744873.1115267632?sp_atk=d09a682a-1cc6-434a-af67-3d0be3946f8b&xptdk=d09a682a-1cc6-434a-af67-3d0be3946f8b
EMINA,D8190,Emina MagicPotion 02Sunglow ,D8190-Emina-MagicPotion-02Sunglow,33968,36999,https://shopee.co.id/DOMMO-D8190-Emina-Magic-Potion-5.5-ml-Lip-Tint-i.135900627.16017420567?sp_atk=06d79e90-a77d-47cc-a29f-a762759a7ae8&xptdk=06d79e90-a77d-47cc-a29f-a762759a7ae8,PAMELO,,TNT,https://shopee.co.id/-NEW-SHADE-Emina-Magic-Potion-Lip-Tint-Liptint-i.744873.1115267632?sp_atk=d09a682a-1cc6-434a-af67-3d0be3946f8b&xptdk=d09a682a-1cc6-434a-af67-3d0be3946f8b
EMINA,D8190,Emina MagicPotion 03Smitten ,D8190-Emina-MagicPotion-03Smitten,33968,36999,https://shopee.co.id/DOMMO-D8190-Emina-Magic-Potion-5.5-ml-Lip-Tint-i.135900627.16017420567?sp_atk=06d79e90-a77d-47cc-a29f-a762759a7ae8&xptdk=06d79e90-a77d-47cc-a29f-a762759a7ae8,PAMELO,,TNT,https://shopee.co.id/-NEW-SHADE-Emina-Magic-Potion-Lip-Tint-Liptint-i.744873.1115267632?sp_atk=d09a682a-1cc6-434a-af67-3d0be3946f8b&xptdk=d09a682a-1cc6-434a-af67-3d0be3946f8b
EMINA,D8190,Emina MagicPotion 04Sienna ,D8190-Emina-MagicPotion-04Sienna,33968,36999,https://shopee.co.id/DOMMO-D8190-Emina-Magic-Potion-5.5-ml-Lip-Tint-i.135900627.16017420567?sp_atk=06d79e90-a77d-47cc-a29f-a762759a7ae8&xptdk=06d79e90-a77d-47cc-a29f-a762759a7ae8,PAMELO,,TNT,https://shopee.co.id/-NEW-SHADE-Emina-Magic-Potion-Lip-Tint-Liptint-i.744873.1115267632?sp_atk=d09a682a-1cc6-434a-af67-3d0be3946f8b&xptdk=d09a682a-1cc6-434a-af67-3d0be3946f8b
EMINA,D8190,Emina MagicPotion 05Summer ,D8190-Emina-MagicPotion-05Summer,33968,36999,https://shopee.co.id/DOMMO-D8190-Emina-Magic-Potion-5.5-ml-Lip-Tint-i.135900627.16017420567?sp_atk=06d79e90-a77d-47cc-a29f-a762759a7ae8&xptdk=06d79e90-a77d-47cc-a29f-a762759a7ae8,PAMELO,,TNT,https://shopee.co.id/-NEW-SHADE-Emina-Magic-Potion-Lip-Tint-Liptint-i.744873.1115267632?sp_atk=d09a682a-1cc6-434a-af67-3d0be3946f8b&xptdk=d09a682a-1cc6-434a-af67-3d0be3946f8b
EMINA,D8190,Emina MagicPotion 06Sassy ,D8190-Emina-MagicPotion-06Sassy,33968,36999,https://shopee.co.id/DOMMO-D8190-Emina-Magic-Potion-5.5-ml-Lip-Tint-i.135900627.16017420567?sp_atk=06d79e90-a77d-47cc-a29f-a762759a7ae8&xptdk=06d79e90-a77d-47cc-a29f-a762759a7ae8,PAMELO,,TNT,https://shopee.co.id/-NEW-SHADE-Emina-Magic-Potion-Lip-Tint-Liptint-i.744873.1115267632?sp_atk=d09a682a-1cc6-434a-af67-3d0be3946f8b&xptdk=d09a682a-1cc6-434a-af67-3d0be3946f8b
EMINA,D8204,Emina SQMU Browcara Ashy,D8204-Emina-SQMU-Browcara-Ashy,40006,42999,https://shopee.co.id/DOMMO-D8204-Emina-Squeeze-Me-Up-Series-Browcara-Lip-Matte-Lip-Gloss-Liquid-Concealer-Mascara-i.135900627.17233162740?sp_atk=63c07881-3623-45df-946f-604112e2c173&xptdk=63c07881-3623-45df-946f-604112e2c173,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-EMINA-Squeeze-Me-Up-Series-Browcara-Lip-Matte-Lip-Gloss-Liquid-Concealer-Mascara-i.402110126.10752585023?sp_atk=1797b63d-1cd7-481f-9309-3c067e40d0be&xptdk=1797b63d-1cd7-481f-9309-3c067e40d0be,TNT,https://shopee.co.id/EMINA-Squeeze-Me-Up-Browcara-EMINA-Brow-Mascara-i.744873.8538670610?sp_atk=b4922023-7ec9-40d5-8905-97c3d6769602&xptdk=b4922023-7ec9-40d5-8905-97c3d6769602
EMINA,D8204,Emina SQMU Browcara Clear,D8204-Emina-SQMU-Browcara-Clear,40006,42999,https://shopee.co.id/DOMMO-D8204-Emina-Squeeze-Me-Up-Series-Browcara-Lip-Matte-Lip-Gloss-Liquid-Concealer-Mascara-i.135900627.17233162740?sp_atk=63c07881-3623-45df-946f-604112e2c173&xptdk=63c07881-3623-45df-946f-604112e2c173,PAMELO,https://shopee.co.id/%E2%9D%A4%EF%B8%8F-Pamelo-%E2%9D%A4%EF%B8%8F-EMINA-Squeeze-Me-Up-Series-Browcara-Lip-Matte-Lip-Gloss-Liquid-Concealer-Mascara-i.402110126.10752585023?sp_atk=1797b63d-1cd7-481f-9309-3c067e40d0be&xptdk=1797b63d-1cd7-481f-9309-3c067e40d0be,TNT,https://shopee.co.id/EMINA-Squeeze-Me-Up-Browcara-EMINA-Brow-Mascara-i.744873.8538670610?sp_atk=b4922023-7ec9-40d5-8905-97c3d6769602&xptdk=b4922023-7ec9-40d5-8905-97c3d6769602
